"land","pm_name","pm_party","cabinet_name","year_start","year_end","party","year_next_election","cabinet_party","is_pm_party"
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"gru",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"kpd",1946,1,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"lin",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"lpd",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"nlp",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"pro",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"spd",1946,1,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"sps",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"ssw",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"statt",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"wav",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer I",1946,1946,"zentrum",1946,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"bdv",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"bhe",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"bp",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"bsw",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"cdu",1947,1,1
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"cvp",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"dp",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"dps",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"fdp",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"fw",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"gb/bhe",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"gru",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"kpd",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"lin",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"lpd",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"nlp",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"pro",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"spd",1947,1,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"sps",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"ssw",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"statt",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"wav",1947,0,0
"sh","Theodor Steltzer","cdu","Kabinett Steltzer II",1946,1947,"zentrum",1947,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"bdv",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"bhe",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"bp",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"bsw",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"cdu",1950,1,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"cvp",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"dp",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"dps",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"fdp",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"fw",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"gb/bhe",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"gru",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"kpd",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"lin",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"lpd",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"nlp",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"pro",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"spd",1950,0,1
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"sps",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"ssw",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"statt",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"wav",1950,0,0
"by","Hans Ehard","spd","Kabinett Ehard II",1947,1950,"zentrum",1950,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"bdv",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"bhe",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"bp",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"bsw",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"cdu",1948,1,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"cvp",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"dp",1948,1,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"dps",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"fdp",1948,1,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"fw",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"gb/bhe",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"gru",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"kpd",1948,1,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"lin",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"lpd",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"nlp",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"pro",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"spd",1948,1,1
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"sps",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"ssw",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"statt",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"wav",1948,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf II",1947,1948,"zentrum",1948,1,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"bdv",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"bhe",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"bp",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"bsw",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"cdu",1951,1,1
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"cvp",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"dp",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"dps",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"fdp",1951,1,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"fw",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"gb/bhe",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"gru",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"kpd",1951,1,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"lin",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"lpd",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"nlp",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"pro",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"spd",1951,1,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"sps",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"ssw",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"statt",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"wav",1951,0,0
"rp","Peter Altmeier","cdu","Altmeier I",1947,1951,"zentrum",1951,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"bdv",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"bhe",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"bp",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"bsw",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"cdu",1947,1,1
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"cvp",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"dp",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"dps",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"fdp",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"fw",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"gb/bhe",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"gru",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"kpd",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"lin",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"lpd",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"nlp",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"pro",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"spd",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"sps",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"ssw",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"statt",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"wav",1947,0,0
"rp","Wilhelm Boden","cdu","Boden II",1947,1947,"zentrum",1947,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"bdv",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"bhe",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"bp",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"bsw",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"cdu",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"cvp",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"dp",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"dps",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"fdp",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"fw",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"gb/bhe",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"gru",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"kpd",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"lin",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"lpd",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"nlp",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"pro",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"spd",1949,1,1
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"sps",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"ssw",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"statt",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"wav",1949,0,0
"sh","Hermann Lüdemann","spd","Kabinett Lüdemann",1947,1949,"zentrum",1949,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"bdv",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"bhe",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"bp",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"bsw",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"cdu",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"cvp",1951,1,1
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"dp",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"dps",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"fdp",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"fw",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"gb/bhe",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"gru",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"kpd",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"lin",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"lpd",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"nlp",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"pro",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"spd",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"sps",1951,1,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"ssw",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"statt",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"wav",1951,0,0
"sl","Johannes Hoffmann","cvp","Kabinett Hoffmann I",1947,1951,"zentrum",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"bdv",1951,1,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"bhe",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"bp",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"bsw",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"cdu",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"cvp",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"dp",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"dps",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"fdp",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"fw",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"gb/bhe",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"gru",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"kpd",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"lin",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"lpd",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"nlp",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"pro",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"spd",1951,1,1
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"sps",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"ssw",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"statt",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"wav",1951,0,0
"hb","Wilhelm Kaisen","spd","Kaisen III",1948,1951,"zentrum",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"bdv",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"bhe",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"bp",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"bsw",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"cdu",1951,1,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"cvp",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"dp",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"dps",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"fdp",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"fw",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"gb/bhe",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"gru",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"kpd",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"lin",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"lpd",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"nlp",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"pro",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"spd",1951,1,1
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"sps",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"ssw",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"statt",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"wav",1951,0,0
"ni","Hinrich Wilhelm Kopf","spd","Kopf III",1948,1951,"zentrum",1951,1,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"bdv",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"bhe",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"bp",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"bsw",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"cdu",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"cvp",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"dp",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"dps",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"fdp",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"fw",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"gb/bhe",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"gru",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"kpd",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"lin",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"lpd",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"nlp",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"pro",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"spd",1950,1,1
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"sps",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"ssw",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"statt",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"wav",1950,0,0
"sh","Bruno Diekmann","spd","Kabinett Diekmann",1949,1950,"zentrum",1950,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"bdv",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"bhe",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"bp",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"bsw",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"cdu",1954,1,1
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"cvp",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"dp",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"dps",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"fdp",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"fw",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"gb/bhe",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"gru",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"kpd",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"lin",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"lpd",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"nlp",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"pro",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"spd",1954,1,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"sps",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"ssw",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"statt",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"wav",1954,0,0
"by","Hans Ehard","cdu","Kabinett Ehard III",1950,1954,"zentrum",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"bdv",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"bhe",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"bp",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"bsw",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"cdu",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"cvp",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"dp",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"dps",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"fdp",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"fw",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"gb/bhe",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"gru",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"kpd",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"lin",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"lpd",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"nlp",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"pro",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"spd",1954,1,1
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"sps",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"ssw",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"statt",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"wav",1954,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn I",1950,1954,"zentrum",1954,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"bdv",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"bhe",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"bp",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"bsw",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"cdu",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"cvp",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"dp",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"dps",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"fdp",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"fw",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"gb/bhe",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"gru",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"kpd",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"lin",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"lpd",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"nlp",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"pro",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"spd",1953,1,1
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"sps",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"ssw",1953,0,0
"hh","Max Brauer","spd","Kabinett Brauer II",1950,1953,"statt",1953,0,0
